code,name,group,city,state,region,stateCode
AR05070,Gaia Retails India Private Limited,Other,Gautam Buddha Nagar,Uttar Pradesh,Northern,UP
AR05071,Monks Vision,Corporate,Delhi,Delhi,Northern,DL
AR05072,The Medicure Chemists,Other,Gautam Buddha Nagar,Uttar Pradesh,Northern,UP
AR05074,Mars Manufacturing Company,Other,Delhi,Delhi,Northern,DL
AR05075,Ik Polypacks Private Limited,Corporate,Siliguri,West Bengal,Eastern,WB
AR05076,Mobile Center,Distributo,Golaghat,Assam,Northeastern,AS
AR05077,Shakti Telecom,Distributo,Tarn Taran,Punjab,Northern,PB
AR05079,P.K Enterprises,Other,Meerut,Uttar Pradesh,Northern,UP
AR05080,Indian Scientific Company,Corporate,Chittoor,Andhra Pradesh,Southern,AP
AR05081,Blackcat Infotech,Distributo,SECUNDERABAD,Telangana,Southern,TS
AR05083,Shree Ganpati Enterprises,Distributo,Deoghar,Jharkhand,Eastern,JH
AR05086,V.G.S. Holidays Private Limited,Corporate,Delhi,Delhi,Northern,DL
AR05087,JSA Electric Engineers Private Limited,Other,Arthala,Uttar Pradesh,Northern,UP
AR03618,Glorious Electronics India Pvt. Ltd.,Other,FARIDABAD,Haryana,Northern,HR
AR03735,Tele Audio Video Pvt Ltd,Other,Noida,Uttar Pradesh,Northern,UP
AR04628,Riot Labz Private Limited,Other,Noida,Uttar Pradesh,Northern,UP
AR04750,White House,Distributo,Jalgaon,Maharashtra,Western,MH
AR04855,Blue Mobility Ventures Private Limited,Corporate,Nagpur,Maharashtra,Western,MH
AR04953,Thermo Fisher Scientific India Pvt. Ltd.,Corporate,Mumbai,Maharashtra,Western,MH
AR05068,Sudarshan Infosystem,Distributo,Washim,Maharashtra,Western,MH
AR05073,Garg Telecom,Distributo,SRIGANGANAGAR,Rajasthan,Northern,RJ
AR05078,Weld Arc Engineers,Corporate,Vadodara,Gujarat,Western,GJ
AR05084,Optimum Promotions & Events Pvt. Ltd.,Corporate,Bangalore,Karnataka,Southern,KA
AR05085,Neumech Events,Corporate,Delhi,Delhi,Northern,DL
AR05090,Prisa Enterprises,Corporate,Delhi,Delhi,Northern,DL
AR05091,A.M. Cap Impex,Corporate,Delhi,Delhi,Northern,DL
AR05092,Petamaster Teknoloji Yatirim Ticaret Limited,Other,Delhi,Delhi,Northern,
AR05093,Monk Matters,Corporate,Delhi,Delhi,Northern,DL
AR05095,Seagull Technologies,Corporate,Chennai,Tamil Nadu,Southern,TN
AR05097,Javi Forward Enterprises Private Limited,Corporate,Bhiwandi,Maharashtra,Western,MH
AR05100,Miles Magic Automation,Other,Delhi,Delhi,Northern,DL
AR05101,Kripa International LLP,Distributo,Kolkata,West Bengal,Eastern,WB
AR05102,India International Clearing Corporation (IFSC)Ltd,Corporate,Gandhinagar,Gujarat,Western,GJ
AR05103,Sanreya Creations LLP,Corporate,Ghaziabad,Uttar Pradesh,Northern,UP
AR05104,India International Exchange IFSC Limited,Corporate,Gandhinagar,Gujarat,Western,GJ
AR05105,Rama Infotech,Distributo,Jaipur,Rajasthan,Northern,RJ
AR05106,One Stop Solution,Corporate,Pune,Maharashtra,Western,MH
AR05107,Sai Enterprises,Corporate,Malad East,Maharashtra,Western,MH
AR05108,MLG Resources,Corporate,Kanpur Nagar,Uttar Pradesh,Northern,UP
AR05109,India International Depository IFSC Limited,Corporate,Gandhinagar,Gujarat,Western,GJ
AR05110,The Pulp Official,Corporate,Delhi,Delhi,Northern,DL
AR05111,Narapuram Peripherals,Distributo,Kurnool,Andhra Pradesh,Southern,AP
AR05112,Mahalaxmi Trading Company,Corporate,Karad,Maharashtra,Western,MH
AR05113,Harish Chand Sanjay Kumar,Distributo,Hapur,Uttar Pradesh,Northern,UP
AR05114,Jubilant Foodworks Limited,Corporate,Noida,Uttar Pradesh,Northern,UP
AR05115,Dishi Malhotra,Corporate,Jodhpur,Rajasthan,Northern,RJ
AR05116,Lakshya,Corporate,Gautam Buddha Nagar,Uttar Pradesh,Northern,UP
AR05117,Mohrish Pharmaceuticals Private Limited,Other,Gurgaon,Haryana,Northern,HR
AR05118,BRG Marketing,Corporate,Gurgaon,Haryana,Northern,HR
AR05119,Mirdeep Trading Private Limited,Corporate,Delhi,Delhi,Northern,DL
AR05120,Delphinus International,Corporate,Mumbai,Maharashtra,Western,MH
AR05121,Hester Biosciences Limited,Corporate,Ahmedabad,Gujarat,Western,GJ
AR05122,Brills Business Solutions Private Limited,Corporate,Ghaziabad,Uttar Pradesh,Northern,UP
AR05123,Barros Enterprises Private Limited,Corporate,Mapusa,Goa,Western,GA
AR05124,N Nandhakumar,Corporate,Namakkal,Tamil Nadu,Southern,TN
AR05125,GC Enterprises,Corporate,Hyderabad,Telangana,Southern,TS
AR05126,Kumar Traders,Distributo,Churachandpur,Manipur,Northeastern,MN
AR05127,FCM Travel Solutions India Pvt. Ltd.,LFR,Noida,Uttar Pradesh,Northern,UP
AR05130,White Star Envent House,Corporate,Navi Mumbai,Maharashtra,Western,MH
AR05131,Central Service,Distributo,Patna,Bihar,Eastern,BR
AR05132,Binding Ventures Private Limited,Corporate,Jabalpur,Madhya Pradesh,Central,MP
AR05133,Nalen Herbaceuticals Private Limited,Corporate,Coimbatore,Tamil Nadu,Southern,TN
AR05134,Micro Hard IT Solutions Private Limited,Corporate,Surat,Gujarat,Western,GJ
AR05135,Suryaa Steels,Other,Ghaziabad,Uttar Pradesh,Northern,UP
AR05136,R.D.Enterprises,Corporate,Bangalore,Karnataka,Southern,KA
AR05137,Etrade Marketing Pvt. Ltd.,Online B2B,Gurgaon,Haryana,Northern,HR
AR05138,Affinique Marketing Private Limited,Corporate,Delhi,Delhi,Northern,DL
AR05141,Elite Enterprises,Distributo,Tiruppur,Tamil Nadu,Southern,TN
AR05142,Sai Office Suppliers,Corporate,Bangalore,Karnataka,Southern,KA
AR05143,Pomp & Pepper Marketing Private Limited,Corporate,Noida,Uttar Pradesh,Northern,UP
AR05144,Rudraksh Infratech,Corporate,Nagpur,Maharashtra,Western,MH
AR05145,Macro Systems Pvt. Ltd.,Corporate,Delhi,Delhi,Northern,DL
AR05146,M V Mobiles,Distributo,Sirsa,Haryana,Northern,HR
AR05148,Vinmar Business Services Private Limited,Corporate,Mumbai,Maharashtra,Western,MH
AR05149,Tata Technologies Limited,Corporate,Chennai,Tamil Nadu,Southern,TN
AR05150,Shah Maganlal Chunilal Gandhi,Corporate,Valsad,Gujarat,Western,GJ
AR05151,Vaishnavi Pharma Agencies,Corporate,Mangalore,Karnataka,Southern,KA
AR05152,DK Films LLP,Other,Gautam Buddha Nagar,Uttar Pradesh,Northern,UP
AR05153,Noida Media House,Corporate,Noida,Uttar Pradesh,Northern,UP
AR05154,Reliable Gravures Private Limited,Other,Ghaziabad,Uttar Pradesh,Northern,UP
AR05155,Toshi Automation Solutions Limited,Other,Ghaziabad,Uttar Pradesh,Northern,UP
AR05156,Raghuveer Enterprises,Corporate,Mumbai,Maharashtra,Western,MH
AR05159,Shri Gopal Ji Traders,Distributo,Mathura,Uttar Pradesh,Northern,UP
AR05160,Rolax Ties Mfg. Co.,Corporate,Noida,Uttar Pradesh,Northern,UP
AR05161,Shri Ram Arts,Other,Noida,Uttar Pradesh,Northern,UP
AR05162,Dircom Solutions,Other,Delhi,Delhi,Northern,DL
AR05163,Nexa Global Solutions,Corporate,Panvel,Maharashtra,Western,MH
AR05164,Computer Beam,Distributo,Jalgaon,Maharashtra,Western,MH
AR05165,Guru Nanak Roadways,Other,Delhi,Delhi,Northern,DL
AR00857,Computer Zone,Corporate,Faizabad,Uttar Pradesh,Northern,UP
AR03657,Shervan Electronics & Cables Pvt Ltd,Other,Noida,Uttar Pradesh,Northern,UP
AR04477,Ezy Tech,Other,Noida,Uttar Pradesh,Northern,UP
AR04821,Galaxy Industries,Other,Delhi,Delhi,Northern,DL
AR05128,Vansh Trading Company,Distributo,saharanpur,Uttar Pradesh,Northern,UP
AR05139,MYK Laticrete India Private Limited,Corporate,Hyderabad,Telangana,Southern,TS
AR05140,Sri Ram Mobile Point,Distributo,Suri,West Bengal,Eastern,WB
AR05147,Sneha Prints Service,Corporate,Mumbai,Maharashtra,Western,MH
AR05166,Kaplan Colleges Private Limited,Corporate,Delhi,Delhi,Northern,DL
AR05167,Shellz India Pvt Ltd,Corporate,Delhi,Delhi,Northern,DL
AR05168,Shrushti Marketing,Corporate,Ahmedabad,Gujarat,Western,GJ
AR05169,Officeoye Corporate Supplies Private Limited,Corporate,Chennai,Tamil Nadu,Southern,TN
AR05170,Max Inc.,Corporate,Delhi,Delhi,Northern,DL
AR05171,Rishabh Technologies Private Limited,Corporate,Mahesana,Gujarat,Western,GJ
AR05172,PVR Systems Pvt.Ltd.,Other,Delhi,Delhi,Northern,DL
AR05173,S V Traders,Distributo,Solan,Himachal Pradesh,Northern,HP
AR05175,Kotsons Private Limited,Corporate,Alwar,Rajasthan,Northern,RJ
AR05176,Lotus India,Distributo,Nagaon,Assam,Northeastern,AS
AR05177,Galaxcity Gadgets,Distributo,Imphal,Manipur,Northeastern,MN
AR05178,Associate Sales & Service,Other,Dadri,Uttar Pradesh,Northern,UP
AR05179,Avisha Creations,Corporate,Nashik,Maharashtra,Western,MH
AR05180,G M Services,Corporate,Noida,Uttar Pradesh,Northern,UP
AR05181,J.S. Industry,Other,Delhi,Delhi,Northern,DL
AR05182,Alpha Energy System,Other,Ghaziabad,Uttar Pradesh,Northern,UP
AR05183,Hobb International Private Limited,Corporate,Kolkata,West Bengal,Eastern,WB
AR05184,Artemis,Other,Gautam Buddha Nagar,Uttar Pradesh,Northern,UP
AR05186,Limpias Trading Company,Corporate,Gautam Buddha Nagar,Uttar Pradesh,Northern,UP
AR05187,Suraj Traders,Corporate,Jaipur,Rajasthan,Northern,RJ
AR05188,Urbankart,Corporate,Delhi,Delhi,Northern,DL
AR05189,Nikhil Offset,Corporate,Delhi,Delhi,Northern,DL
AR05190,Annanya Infotech,Other,Delhi,Delhi,Northern,DL
AR05191,Gen Computers,Distributo,Tiruchirappalli,Tamil Nadu,Southern,TN
AR05192,Vision Edge Solution,Corporate,Kolkata,West Bengal,Eastern,WB
AR05193,R.G. Computer,Distributo,Firozabad,Uttar Pradesh,Northern,UP
AR05194,Dausto,Corporate,Delhi,Delhi,Northern,DL
AR05195,AS Enterprises,Distributo,Hamirpur,Himachal Pradesh,Northern,HP
AR05196,Car Zone,Corporate,saharanpur,Uttar Pradesh,Northern,UP
AR05198,Motherson Technology Services Limited,Corporate,Noida,Uttar Pradesh,Northern,UP
AR05199,Saar Multiventures,Distributo,Jalandhar,Punjab,Northern,PB
AR05201,Saev Private Limited,Corporate,Delhi,Delhi,Northern,DL
AR05202,V.A Infosolutions India Pvt. Ltd.,Corporate,Delhi,Delhi,Northern,DL
AR05203,Itellisecure Private Limited,Other,Nagpur,Maharashtra,Western,MH
AR05204,Shreeji Enterprises,Corporate,Kolkata,West Bengal,Eastern,WB
AR05205,Goel Store,Other,Ghaziabad,Uttar Pradesh,Northern,UP
AR05206,A B Industries,Other,Ghaziabad,Uttar Pradesh,Northern,UP
AR05207,Sree Kavya Communications,Distributo,Kadapa,Andhra Pradesh,Southern,AP
AR05208,Chavagani Crafts,Distributo,Khammam,Telangana,Southern,TS
AR05209,New Electric Network,Corporate,Hosur,Tamil Nadu,Southern,TN
AR05210,Shoulder To Shoulder Private Limited,Corporate,Mumbai,Maharashtra,Western,MH
AR05211,ADN Consultants Private Limited,Corporate,Lucknow,Uttar Pradesh,Northern,UP
AR05213,Cigma India,Corporate,Bangalore,Karnataka,Southern,KA
AR05214,Yess 1 Stop Solutions,Corporate,Delhi,Delhi,Northern,DL
AR05215,U And C Corporates,Corporate,Delhi,Delhi,Northern,DL
AR05216,Monark Enterprise,Corporate,Ahmedabad,Gujarat,Western,GJ
AR05217,Abhishek Sharma,Other,Noida,Uttar Pradesh,Northern,UP
AR05218,Thoughtpilots India Private Limited,Corporate,Bangalore,Karnataka,Southern,KA
AR05220,Kanfa Supply Solutions,Corporate,Mumbai,Maharashtra,Western,MH
AR05221,MK Enterprises,Corporate,Palghar,Maharashtra,Western,MH
AR05225,Ojos Developers Private Limited,Corporate,Gurgaon,Haryana,Northern,HR
AR05227,JMD Enterprises,Corporate,Delhi,Delhi,Northern,DL
AR05223,AA King Sunrise Construction & Eng.,Other,Ghaziabad,Uttar Pradesh,Northern,UP
AR05224,Anurag Anand & Associates,Other,Delhi,Delhi,Northern,DL
AR05228,Zeitgeist Retail Private Limited,Online B2B,Bangalore,Karnataka,Southern,KA
AR00011,Aarti Advertisers,Corporate,Delhi,Delhi,Northern,DL
AR02761,S.B. Infosolutions,Corporate,Delhi,Delhi,Northern,DL
AR03707,Job Works,Other,Delhi,Delhi,Northern,DL
AR03927,Perfact Impression Pvt Ltd,Corporate,Ghaziabad,Uttar Pradesh,Northern,UP
AR04474,Sunny Enterprises,Distributo,Panaji,Goa,Western,GA
AR05094,Supreme Parradise,Distributo,Tiruppur,Tamil Nadu,Southern,TN
AR05129,Sai Cellulars and Plastics/M.D.S. Connection,Distributo,Nashik,Maharashtra,Western,MH
AR05212,Bajrang Enterprises,Distributo,Udaipur,Rajasthan,Northern,RJ
AR05226,Indepth Brand Solution Private Limited,Other,Delhi,Delhi,Northern,DL
AR05229,Japman Technologies Private Limited,Corporate,Delhi,Delhi,Northern,DL
AR05230,New Mayur Departmental Store,Corporate,Vadodara,Gujarat,Western,GJ
AR05231,Teams Infotech Solutions,Corporate,Bangalore,Karnataka,Southern,KA
AR05233,Infinity World,Corporate,Delhi,Delhi,Northern,DL
AR05234,UNO Plast,Other,Delhi,Delhi,Northern,DL
AR05235,K.S.Enterprise,Corporate,Tezpur,Assam,Northeastern,AS
AR05236,Everest Enterprises,Corporate,Baddi,Himachal Pradesh,Northern,HP
AR05237,Professional Assistance for Development Action,Other,Bhopal,Madhya Pradesh,Central,MP
AR05238,Summer Shield Home Appliances,Other,Ghaziabad,Uttar Pradesh,Northern,UP
AR05239,Inseparable Technologies,Other,Delhi,Delhi,Northern,DL
AR05240,San Computek,Distributo,Nashik,Maharashtra,Western,MH
AR05241,Indegree Technologies Private Limited,Corporate,Pune,Maharashtra,Western,MH
AR05242,Shree Gautam Enterprise,Corporate,Ahmedabad,Gujarat,Western,GJ
AR05243,MG Ecopixel LLP,Other,Delhi,Delhi,Northern,DL
AR05244,Natraj Trading Company,Other,Thane,Maharashtra,Western,MH
AR05245,Billfree Labs Private Limited,Other,Gautam Buddha Nagar,Uttar Pradesh,Northern,UP
AR05246,Kiran Enterprises,Other,Jaipur,Rajasthan,Northern,RJ
AR05247,Garix Innovations,Other,Mumbai,Maharashtra,Western,MH
AR05248,Colormagix Printopack Private Limited,Other,Noida,Uttar Pradesh,Northern,UP
AR05249,Red Royal Events,Other,Delhi,Delhi,Northern,DL
AR05250,Hotel Royal Palace,Other,Jalgaon,Maharashtra,Western,MH
AR05251,Shiv Enterprises,Other,Delhi,Delhi,Northern,DL
AR05252,Startup Creative,Other,Indore,Madhya Pradesh,Central,MP
AR05253,Bansal Pottery,Other,Bulandshahr,Uttar Pradesh,Northern,UP
AR05254,Synoweb Technology,Other,Delhi,Delhi,Northern,DL
AR05255,Hotel Mongas,Other,Chamba,Himachal Pradesh,Northern,HP
AR05256,Soham Telecom,Corporate,Delhi,Delhi,Northern,DL
AR05257,C.S. Technical Solutions Private Limited,Other,Delhi,Delhi,Northern,DL
AR05260,Netrix India Systems,Corporate,Chennai,Tamil Nadu,Southern,TN
AR05261,Huvepharma Sea Pune Pvt Ltd,Corporate,Pune,Maharashtra,Western,MH
AR05262,Reethi,Corporate,Noida,Uttar Pradesh,Northern,UP
AR05263,Creative,Corporate,Delhi,Delhi,Northern,DL
AR05264,Esteem Automation Services,Corporate,Jaipur,Rajasthan,Northern,RJ
AR05266,Star Health and Allied Insurance Company Limited,Other,Agra,Uttar Pradesh,Northern,UP
AR05267,Vijay Kumar Dhatwalia,Corporate,Delhi,Delhi,Northern,DL
AR05268,Simplicity Projects Private Limted,Other,Alwar,Rajasthan,Northern,RJ
AR05271,Neoperks Marketing Solutions Private Limited,Corporate,Mumbai,Maharashtra,Western,MH
AR05272,ARK Systems,Other,Bangalore,Karnataka,Southern,KA
AR05274,Evolve Marketing,Corporate,Mumbai,Maharashtra,Western,MH
AR05275,Samms Juke Box,Corporate,Chennai,Tamil Nadu,Southern,TN
AR05276,Walking Customer Debtors (UP),Other,Noida,Uttar Pradesh,Northern,UP
AR05277,Scisco Industries,Corporate,Kochi,Kerala,Southern,KL
AR05279,Modern Transformers Private Limited,Other,Ghaziabad,Uttar Pradesh,Northern,UP
AR05280,KCS Marketing Services,Corporate,Delhi,Delhi,Northern,DL
AR05281,Car Wing Accessories,Distributo,Moradabad,Uttar Pradesh,Northern,UP
AR05282,Arihant Sales,Distributo,Pune,Maharashtra,Western,MH
AR05284,Durga Communication Services,Other,Delhi,Delhi,Northern,DL
AR05285,H K Distributors,Corporate,Mumbai,Maharashtra,Western,MH
AR05286,Design and Deliver,Corporate,Delhi,Delhi,Northern,DL
AR05287,SSL Cargo India Pvt. Ltd.,Other,Noida,Uttar Pradesh,Northern,UP
AR05288,Pinnacle Finserv Advisors Private Limited,Other,Kanpur,Uttar Pradesh,Northern,UP
AR05289,Madaan Jewellers,Other,Delhi,Delhi,Northern,DL
AR05290,Korpclues,Corporate,Pimpri,Maharashtra,Western,MH
AR05292,Delhite Enterprises,Corporate,Delhi,Delhi,Northern,DL
AR05293,Nova 70,Corporate,Thane,Maharashtra,Western,MH
AR05294,Head Post Office Ghaziabad,Other,Ghaziabad,Uttar Pradesh,Northern,UP
AR05295,Apex Quality & Compliance Services,Other,Ballabgarh,Haryana,Northern,HR
AR04297,We Adorn,Corporate,Gurgaon,Haryana,Northern,HR
AR05219,Protidhwoni Mobile Sales and Service,Distributo,Jorhat,Assam,Northeastern,AS
AR05296,Saksham Enterprises,Corporate,FARIDABAD,Haryana,Northern,HR
AR05297,Kaveri Marketing Company,Distributo,Bareilly,Uttar Pradesh,Northern,UP
AR05298,Fine Packaging,Other,Haridwar,Uttarakhand,Northern,UK
AR05299,Himanshi Printers,Corporate,Gurgaon,Haryana,Northern,HR
AR05300,Shyam Enterprises,Distributo,Sikar,Rajasthan,Northern,RJ
AR05301,ECreate Events Private Limited,Corporate,Delhi,Delhi,Northern,DL
AR05302,Dwarkesh Computer Sales & Services,Corporate,Ahmedabad,Gujarat,Western,GJ
AR05303,SBS Contracts Private Limited,Other,Noida,Uttar Pradesh,Northern,UP
AR05304,Tohfa4U,Corporate,Ahmedabad,Gujarat,Western,GJ
AR05305,Bargain Textiles P Ltd-Intrigue Home,Corporate,Kolkata,West Bengal,Eastern,WB
AR05306,Kushana Enterprises,Corporate,Delhi,Delhi,Northern,DL
AR05307,Onism Corporation,Corporate,FARIDABAD,Haryana,Northern,HR
AR05309,Connect Corp,Corporate,Thiruvananthapuram,Kerala,Southern,KL
AR05310,Nitin Enterprises,Distributo,UDHAMPUR,Jammu and Kashmir,Northern,JK
AR05314,Alimento Agro Foods Private Limited,Corporate,Kota,Rajasthan,Northern,RJ
AR05318,Bhagwati Packers,Other,Ghaziabad,Uttar Pradesh,Northern,UP
AR05319,Seth Ji Jewellers,Other,Muzaffarnagar,Uttar Pradesh,Northern,UP
AR05320,V SOLAR POWER SOLUTION,Other,Ghaziabad,Uttar Pradesh,Northern,UP
AR05321,Alpic Marketing,Corporate,Delhi,Delhi,Northern,DL
AR05322,Rahul Associates,Corporate,Shaktinagar,Uttar Pradesh,Northern,UP
AR05323,Boon Edam Entrance Technology (India) Pvt. Ltd,Corporate,Navi Mumbai,Maharashtra,Western,MH
AR05324,Darwinbox Digital Solutions Private Limited,Corporate,Hyderabad,Telangana,Southern,TS
AR05325,Aj Concepts & Events,Corporate,Delhi,Delhi,Northern,DL
AR05326,Balaji Oil Traders,Other,Ghaziabad,Uttar Pradesh,Northern,UP
AR05328,Shree Sai Paper Marts,Distributo,Muzaffarpur,Bihar,Eastern,BR
AR05329,Third Wave Services Pvt. Ltd.,Corporate,Delhi,Delhi,Northern,DL
AR05330,Teknoconstant Energy Private Limited,Corporate,Kolkata,West Bengal,Eastern,WB
AR05331,Inter Global Alliance,Other,Noida,Uttar Pradesh,Northern,UP
AR05332,Travel Retail Services Private Limited,LFR,Ernakulam,Kerala,Southern,KL
AR05333,Lot Mobiles Pvt Ltd,LFR,Vijayawada,Andhra Pradesh,Southern,AP
AR05334,Lot Mobiles Pvt Ltd,LFR,Hyderabad,Telangana,Southern,TS
AR05335,Boston Motor,Other,Delhi,Delhi,Northern,DL
AR05337,Tek Enterprises,Corporate,Bangalore,Karnataka,Southern,KA
AR05338,J P Crafts,Corporate,Delhi,Delhi,Northern,DL
AR05340,Rocket Software Development India Pvt Ltd,Corporate,Chennai,Tamil Nadu,Southern,TN
AR05341,Dss World Pvt Ltd,Corporate,Pune,Maharashtra,Western,MH
AR05342,Kaynes Technology India Limited,Corporate,Mysore,Karnataka,Southern,KA
AR05343,Harsh Singhal & Associates,Other,Ghaziabad,Uttar Pradesh,Northern,UP
AR05350,Base Camp,Corporate,Bangalore,Karnataka,Southern,KA
AR05351,Sangeetha Mobiles Pvt Ltd,LFR,Bangalore,Karnataka,Southern,KA
AR05353,Wham Infocom Private Limited,LFR,Hyderabad,Telangana,Southern,TS
AR05346,Admire Computers,Other,Delhi,Delhi,Northern,DL
AR05349,Solarena Inc,Other,Ghaziabad,Uttar Pradesh,Northern,UP
AR05354,T.V. Today Network Limited,Other,Gautam Buddha Nagar,Uttar Pradesh,Northern,UP
AR00238,M/s Super Enterprises,Corporate,Mumbai,Maharashtra,Western,MH
AR00721,KD Enterprises,Corporate,Delhi,Delhi,Northern,DL
AR02766,Maxwell Communication Pvt Ltd,Distributo,Siliguri,West Bengal,Eastern,WB
AR04807,Panoplie Caart India Private Limited,Corporate,Noida,Uttar Pradesh,Northern,UP
AR05312,Rishabh Enterprise,Distributo,Pune,Maharashtra,Western,MH
AR05352,Dish Bharat Ventures Private Limited,Reward,Delhi,Delhi,Northern,DL
AR05356,Aman Hospitality Private Limited,Corporate,Delhi,Delhi,Northern,DL
AR05357,Paras Electronics & Gift Items,Corporate,Karnal,Haryana,Northern,HR
AR05358,Jindal Rectifiers,Corporate,FARIDABAD,Haryana,Northern,HR
AR05359,Comcon Technologies Limited,Corporate,Delhi,Delhi,Northern,DL
AR05360,Kamal Auto Enterprises,Other,Ghaziabad,Uttar Pradesh,Northern,UP
AR05361,S.L.Communication (Sales),Corporate,Sitapur,Uttar Pradesh,Northern,UP
AR05363,Rare Concepts,Corporate,Delhi,Delhi,Northern,DL
AR05364,Haibro Enterprises,Corporate,Delhi,Delhi,Northern,DL
AR05365,Osia Capital Services Llp,Other,Delhi,Delhi,Northern,DL
AR05366,Concept Imprint Private Limited,Corporate,Ghaziabad,Uttar Pradesh,Northern,UP
AR05367,Paras Marbles,Other,Ghaziabad,Uttar Pradesh,Northern,UP
AR05368,Safety Net,Other,Ghaziabad,Uttar Pradesh,Northern,UP
AR05369,Royal Computers,Corporate,Delhi,Delhi,Northern,DL
AR05372,Twenty3 Stories Endeavors Private Limited,Corporate,Delhi,Delhi,Northern,DL
AR05373,Metis Eduventures Private Limited,Corporate,Gurgaon,Haryana,Northern,HR
AR05374,Spectrum Events Private Limited,Corporate,Delhi,Delhi,Northern,DL
AR05375,Medicotronics India Llp,Corporate,Delhi,Delhi,Northern,DL
AR05376,Mobex Solutions,Distributo,Perundurai,Tamil Nadu,Southern,TN
AR05377,Suman Novelties,Corporate,Hyderabad,Telangana,Southern,TS
AR05378,Hindustan Agency,Distributo,Solapur,Maharashtra,Western,MH
AR05379,Impresario,Corporate,Noida,Uttar Pradesh,Northern,UP
AR05380,Nex Enterprises,Other,Ghaziabad,Uttar Pradesh,Northern,UP
AR05381,Palki Foods India Private Limited,Other,Gautam Buddha Nagar,Uttar Pradesh,Northern,UP
AR05383,Viva Gourmet,Corporate,Pune,Maharashtra,Western,MH
AR05384,M/S Sai Interiors,Other,Gautam Buddha Nagar,Uttar Pradesh,Northern,UP
AR05385,Moonstone Ventures Llp,LFR,Gurgaon,Haryana,Northern,HR
AR05386,Balaji Formalin Private Limited,Corporate,Raigad,Maharashtra,Western,MH
AR05387,Unidezine,Corporate,FARIDABAD,Haryana,Northern,HR
AR05388,Mn Enterprises,Other,Delhi,Delhi,Northern,DL
AR05389,Travel Retail Services Private Limited,LFR,Delhi,Delhi,Northern,DL
